OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length,x,y
408,1732,17.7411995,16.3565998,1.0000000,0.0000000,1.0000000,4.0000000,13.9129000,1.0000000,0.0000000,1.0000000,23.6503029,3.4782250,3.6513000,82.7082748,348.5529175,5415212.5000000,424.5200806,1.0631801,163.0000000,3292.8593750,2157.7253418,20838.0000000,106.0000000,347.0000000,50.4173584,41.8090820,1.2389350,69480.6562500,1037.0856934,228.0655060,264.0073547,1.2318435,215.0930481,424.0301514,95537448.0000000,1984.9979248,0.9706826,518.0000000,15245.7207031,11956.0693359,45020.0000000,338.0000000,1087.0000000,226.5286102,152.5739288,1.4092432,546365.0000000,2732.2795410,595.9015503,273.9916687,1.0873203,409.9018250,591.2489624,490749152.0000000,3272.0327148,0.7814234,1158.0000000,42036.1601562,34205.9179688,129749.0000000,714.0000000,2306.0000000,504.5622864,370.5758667,1.3956723,1772029.1250000,5242.1049805,1065.2854004,181.7730103,1.2340442,577.7967529,833.0567017,1535727104.0000000,5074.5434570,0.9491856,1818.0000000,73892.4453125,64260.2890625,299208.0000000,1050.0000000,3375.0000000,718.9611816,493.5660400,1.4746469,3599814.0000000,6934.2983398,1401.9916992,222.9276581,1.0629555,683.4159546,1014.0894775,2642590208.0000000,6155.5336914,1.2185946,2304.0000000,89616.5156250,87142.4921875,458322.0000000,1277.0000000,4086.0000000,813.8310547,547.3967896,1.4948815,4307772.5000000,7499.5092773,1570.1560059,188.2663574,1.0389701,842.5429688,1134.1936035,3899021056.0000000,6356.9682617,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1152.5134277,707.1401978,1.5769340,5539375.0000000,8738.8583984,2234.0302734,193.2688141,1.0970812,1732,,,none,,,,,0.5000000,0.5000000,,13.843831099039891,1.3013221,103.7924881
409,1733,16.3565998,17.4874992,1.0000000,0.0000000,0.7500000,4.0000000,5.8875656,1.0000000,0.0000000,1.0000000,118.2442703,1.2099404,1.1039186,117.6559143,202.8455200,25807.3339844,1.2463173,1.0757302,168.0000000,3657.5358887,2252.8737793,21132.0000000,113.0000000,367.0000000,51.0926743,40.6780624,1.2786093,101994.0000000,1195.7437744,267.1292114,250.0472565,1.1155570,239.5251007,293.3445740,54931.8320312,1.1334674,1.0958585,575.0000000,16631.2402344,13112.3818359,49985.0000000,373.0000000,1200.0000000,253.8857422,164.9572601,1.4582527,569676.7500000,2772.5710449,617.1134033,268.7997131,1.0738089,421.9471741,486.8754578,152922.8281250,0.9742979,0.8866863,1218.0000000,43746.1015625,35988.2773438,148227.0000000,747.0000000,2410.0000000,549.2495117,396.0547791,1.4226266,2016205.2500000,5504.2500000,1186.5870361,221.2338562,1.1957811,575.0045776,729.0226440,323546.3437500,1.0426941,1.0566320,1871.0000000,74766.6328125,66317.6718750,318520.0000000,1078.0000000,3463.0000000,740.7646484,506.4155579,1.4827948,3659720.0000000,6989.6357422,1470.1458740,223.1490479,1.0623102,668.6266479,895.9731445,468559.3437500,1.1362216,1.2524422,2324.0000000,88946.8906250,87360.9453125,463884.0000000,1285.0000000,4110.0000000,826.5864258,552.7080078,1.5054442,4307772.5000000,7499.5092773,1575.8476562,188.4318542,1.0389701,823.3708496,1012.4927979,618021.3125000,1.0076227,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1162.3208008,712.1250610,1.5829985,5539375.0000000,8738.8583984,2240.0947266,193.3721008,1.0970812,1733,,,none,,,,,0.2500000,0.5000000,,5.777931851826844,1.3013672,103.7925339
410,1734,18.0387993,18.9869995,1.0000000,0.0000000,0.5000000,5.0000000,12.4162169,1.0000000,0.0000000,1.0000000,214.2807922,1.6112896,1.5520271,117.7704620,226.1005249,3826275.7500000,267.1854858,1.3916782,222.0000000,5847.6923828,3373.0720215,24237.0000000,146.0000000,473.0000000,104.6643753,75.9160843,1.3889748,197818.9531250,1763.3250732,501.9252014,311.5236816,1.2507975,250.6512451,360.8345032,351768288.0000000,7266.1660156,1.4605665,725.0000000,23253.3261719,19400.4941406,66874.0000000,457.0000000,1476.0000000,332.0339355,226.5737305,1.4780900,799219.5000000,3533.2219238,767.7406616,255.2100830,1.2429850,422.0280762,597.4110718,1859368704.0000000,12537.3681641,1.1424650,1418.0000000,54086.3164062,43705.4140625,187635.0000000,852.0000000,2746.0000000,610.1688232,430.8166504,1.4601411,2715691.2500000,6298.2353516,1248.9156494,284.5191956,1.1623783,567.5841064,862.4403076,5768018432.0000000,18866.0351562,1.3182797,2026.0000000,77745.7265625,70113.7265625,375411.0000000,1167.0000000,3741.0000000,756.6869507,515.2982178,1.4915384,3712059.0000000,7054.8476562,1450.8421631,223.4033051,1.0669659,632.2516479,978.0482178,9779915776.0000000,22735.1601562,1.3067882,2355.0000000,91934.7031250,92399.9687500,476027.0000000,1293.0000000,4137.0000000,841.4888916,560.7443848,1.5132815,4429944.5000000,7630.9775391,1679.4792480,200.7526398,1.0460495,777.2168579,1086.7145996,13181207552.0000000,21490.6562500,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1149.1696777,702.2800293,1.5895573,5539375.0000000,8738.8583984,2220.1291504,193.2684479,1.0970812,1734,,,none,,,,,0.2500000,0.2500000,,12.379957727822203,1.3011997,103.7924576
411,1735,17.4874992,18.0387993,1.0000000,0.0000000,0.5000000,4.0000000,14.2495556,0.9999999,5.6545897,1.0011257,212.2398987,2.5224743,2.4880180,115.9425812,230.8135834,3861444.7500000,268.5466309,1.4014391,219.0000000,5683.0913086,3364.5390625,24234.0000000,145.0000000,469.0000000,95.4582901,67.4844818,1.4278287,178896.8281250,1683.2313232,500.3945923,310.0108643,1.2603034,250.2957001,364.3137207,351733760.0000000,7265.5957031,1.4538029,720.0000000,22941.9667969,19262.1425781,66635.0000000,455.0000000,1469.0000000,331.0701904,223.6434174,1.4975569,795726.5000000,3508.7106934,777.8234253,254.5676575,1.2311797,421.9683228,598.8311157,1859101696.0000000,12536.0820312,1.1250240,1409.0000000,53759.8437500,43593.2929688,186455.0000000,851.0000000,2742.0000000,612.1841431,434.4646301,1.4559963,2715691.2500000,6298.2353516,1253.4661865,283.9466248,1.1623783,568.7035522,864.8742676,5767320064.0000000,18864.1816406,1.3108190,2014.0000000,77485.6718750,69834.6406250,375129.0000000,1162.0000000,3726.0000000,762.9724121,521.5223999,1.4870574,3699865.0000000,7023.4174805,1463.9731445,223.3207245,1.0609654,634.4852295,982.1455688,9779079168.0000000,22733.4843750,1.3174599,2357.0000000,91938.5859375,92399.9687500,477431.0000000,1292.0000000,4134.0000000,847.7813721,567.1802368,1.5082878,4429944.5000000,7630.9775391,1692.4123535,200.8580475,1.0460495,778.6845093,1089.1939697,13179850752.0000000,21488.4433594,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1156.3459473,709.9250488,1.5832586,5539375.0000000,8738.8583984,2232.5512695,193.3909302,1.0970812,1735,,,none,,,,,0.2500000,0.2500000,,14.238763563561715,1.3012991,103.7925262
412,1736,17.9699993,17.4874992,1.0000000,0.0000000,0.5000000,4.0000000,7.9255624,1.0000000,0.0000000,1.0000000,208.6423645,0.9906953,1.0208516,112.9853745,243.3025970,3892886.2500000,269.7613220,1.4008925,224.0000000,5710.1704102,3396.7587891,24304.0000000,145.0000000,470.0000000,88.4406662,61.5175247,1.4572923,181012.5000000,1684.8355713,498.5223083,308.7586975,1.2479484,250.1391907,375.7560730,351718592.0000000,7265.3735352,1.4425097,710.0000000,22384.5253906,18791.5820312,66636.0000000,448.0000000,1444.0000000,326.5760193,223.1144257,1.4945633,795984.3750000,3508.7624512,785.6962891,253.9975433,1.2308171,418.6161194,600.6048584,1858864640.0000000,12534.9667969,1.1133088,1396.0000000,53176.6054688,43185.7031250,181341.0000000,841.0000000,2712.0000000,612.5730591,435.1264038,1.4559534,2682774.5000000,6284.3222656,1256.5050049,283.4607239,1.1714476,569.7352905,871.8153687,5766661120.0000000,18862.4570312,1.3100543,2005.0000000,77100.4296875,69775.7812500,373295.0000000,1153.0000000,3697.0000000,766.9035034,525.9010010,1.4821651,3686834.0000000,7017.5532227,1474.7285156,223.2190247,1.0629381,636.9672241,991.9055786,9778266112.0000000,22731.8808594,1.3228042,2357.0000000,91863.2031250,92382.3906250,478132.0000000,1292.0000000,4134.0000000,851.8594971,571.9898071,1.5028033,4427844.5000000,7630.2919922,1703.3504639,200.9149017,1.0463575,781.2251587,1097.8692627,13178511360.0000000,21486.2597656,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1161.6475830,715.9194336,1.5771832,5539375.0000000,8738.8583984,2243.1784668,193.4700317,1.0970812,1736,,,none,,,,,0.2500000,0.2500000,,7.910861890037478,1.3013861,103.7925720
413,1737,19.2780991,17.9699993,1.0000000,0.0000000,0.5000000,4.0000000,8.1193619,1.0000000,0.0000000,1.0000000,208.6423645,1.0149202,1.0966765,108.8771515,253.2062988,3991010.7500000,274.1470032,1.3888894,225.0000000,5793.8935547,3483.3237305,24052.0000000,146.0000000,474.0000000,79.2103653,55.6248436,1.4327052,182848.5156250,1689.1817627,497.2192078,307.8547974,1.2417995,249.4287567,386.2096863,353671392.0000000,7328.3369141,1.4503629,703.0000000,22174.7324219,18615.2617188,66530.0000000,447.0000000,1441.0000000,321.1447449,220.9006805,1.4801258,777777.1875000,3462.1562500,791.3308105,253.5872650,1.2263891,413.7055969,600.7117310,1878148480.0000000,12760.2988281,1.0859330,1381.0000000,52678.8632812,42731.7070312,175477.0000000,832.0000000,2685.0000000,599.7855225,431.5397339,1.4385120,2698772.5000000,6307.6826172,1258.6263428,283.1108704,1.1731770,570.8236694,879.7114868,5713806336.0000000,18723.1582031,1.3137802,1996.0000000,76903.3203125,69264.7890625,372399.0000000,1145.0000000,3672.0000000,769.6671143,529.1170044,1.4760556,3680622.7500000,7014.8271484,1482.4461670,223.1415710,1.0639049,638.4801025,1000.7584229,9692135424.0000000,22599.9042969,1.3223790,2354.0000000,91812.5156250,91453.2343750,478129.0000000,1292.0000000,4134.0000000,854.6902466,575.4126587,1.4970050,4427844.5000000,7630.2919922,1711.2496338,200.9507446,1.0463575,783.2376099,1106.4152832,12985591808.0000000,21171.7226562,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1165.5725098,720.2337646,1.5715925,5539375.0000000,8738.8583984,2250.8708496,193.5230865,1.0970812,1737,,,none,,,,,0.2500000,0.2500000,,8.013296355354864,1.3014493,103.7926102
414,1738,20.9111004,19.2780991,1.0000000,0.0000000,0.5000000,4.0000000,10.1356936,1.0000000,0.0000000,1.0000000,208.6431427,1.2669617,1.3690243,107.0258560,253.5393372,3187731.7500000,195.2869568,1.3875581,221.0000000,5465.4873047,3279.4313965,23730.0000000,146.0000000,474.0000000,72.1407318,51.0640678,1.4748768,176155.6718750,1672.9143066,495.9152527,306.8265686,1.2642730,249.6660461,388.4191895,264713184.0000000,5384.7260742,1.4464922,704.0000000,22236.8535156,18677.8359375,66673.0000000,447.0000000,1441.0000000,321.6212769,220.6968994,1.4991522,777777.1875000,3462.1562500,797.7661133,253.1300812,1.2263891,412.7562561,600.3423462,1383550208.0000000,9696.7705078,1.0849301,1375.0000000,51605.6757812,42010.8945312,174280.0000000,827.0000000,2670.0000000,602.0006714,433.5284424,1.4431809,2341062.2500000,5869.5273438,1261.0906982,282.7164917,1.1710715,570.9168091,880.3098145,3692722432.0000000,12291.8017578,1.3123727,1993.0000000,76880.7343750,69328.3750000,371779.0000000,1142.0000000,3663.0000000,773.9969482,532.8258057,1.4764960,3680622.7500000,7014.8271484,1491.1876221,223.0549011,1.0639049,638.8222656,1001.9630127,6384700928.0000000,15354.7021484,1.3223736,2352.0000000,91782.6015625,90984.6796875,478005.0000000,1291.0000000,4131.0000000,858.4658203,579.4244385,1.4953916,4427844.5000000,7630.2919922,1720.1933594,200.9909058,1.0463575,783.8208618,1107.6535645,7757071872.0000000,12647.1386719,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1170.4831543,725.2304688,1.5691485,5539375.0000000,8738.8583984,2259.5810547,193.5826721,1.0970812,1738,,,none,,,,,0.2500000,0.2500000,,10.003278504268172,1.3015208,103.7926483
415,1739,22.0510006,20.9111004,1.0000000,0.0000000,0.5000000,4.0000000,8.0399179,1.0000000,12.5262556,1.0036700,198.4146118,2.5707717,2.6420155,98.9883499,257.2477112,3525323.2500000,205.5956726,1.2527213,223.0000000,5470.4433594,3197.7172852,22614.0000000,148.0000000,480.0000000,60.5312195,40.9392700,1.5437863,179848.8125000,1677.6174316,494.2494812,305.8110962,1.2452841,248.6771851,397.2701416,265296016.0000000,5399.2641602,1.4275562,696.0000000,21993.0605469,18529.0449219,66604.0000000,442.0000000,1425.0000000,322.4605103,222.5092010,1.5125921,766522.8125000,3453.4843750,803.8121948,252.6569824,1.2381693,411.9687195,606.7636108,1355118208.0000000,9565.5869141,1.0802543,1370.0000000,51831.9570312,42040.5781250,173043.0000000,824.0000000,2660.0000000,601.4497681,435.1566772,1.4443610,2341062.2500000,5869.5273438,1263.0718994,282.3206787,1.1710715,569.4784546,883.2642822,3556674304.0000000,11919.8623047,1.2923158,1982.0000000,76720.7812500,69185.2890625,367832.0000000,1138.0000000,3652.0000000,775.7055054,535.3577881,1.4759712,3677781.0000000,7014.3603516,1499.7124023,222.9501190,1.0645852,639.4677124,1009.2815552,6196986880.0000000,14985.5732422,1.3209658,2351.0000000,91777.1093750,90984.6796875,477565.0000000,1291.0000000,4131.0000000,860.9482422,582.6254883,1.4940385,4427844.5000000,7630.2919922,1729.1207275,201.0125275,1.0463575,785.1613159,1115.1977539,7441368064.0000000,12132.4150391,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1175.2702637,730.0063477,1.5671486,5539375.0000000,8738.8583984,2268.3466797,193.6280365,1.0970812,1739,,,none,,,,,0.2500000,0.2500000,,7.958338899800945,1.3015941,103.7926788
416,1740,22.9293995,22.0510006,1.0000000,0.0000000,0.5000000,4.0000000,9.6705885,1.0000000,0.0000000,1.0000000,196.0503998,1.2088236,1.2637235,99.4693146,258.4726868,3410254.2500000,194.3786469,1.2546297,224.0000000,5507.4858398,3296.6748047,22615.0000000,149.0000000,483.0000000,63.2424316,40.9523239,1.6959151,179848.8125000,1677.6174316,491.3921509,304.8446960,1.2452841,248.0632935,397.1492310,265320864.0000000,5402.5307617,1.4193894,685.0000000,21367.2714844,17921.9648438,66149.0000000,437.0000000,1409.0000000,321.4707642,221.1043701,1.5669615,754360.6875000,3450.0644531,808.7126465,252.1363983,1.2556411,410.3025513,603.3064575,1325966336.0000000,9429.9101562,1.0714171,1365.0000000,51711.5273438,41936.3906250,170652.0000000,818.0000000,2641.0000000,602.8306274,435.0566101,1.4671581,2339236.7500000,5869.5063477,1269.1059570,220.9581299,1.1719770,568.8747559,879.8510742,3420064512.0000000,11546.2304688,1.2776625,1976.0000000,76669.2343750,69099.7890625,365096.0000000,1134.0000000,3640.0000000,778.4876099,537.3586426,1.4847927,3677781.0000000,7014.3603516,1507.5766602,222.7988281,1.0645852,640.7194824,1009.4174194,6009145856.0000000,14617.7167969,1.3250003,2350.0000000,91722.5156250,90983.8281250,477826.0000000,1289.0000000,4123.0000000,863.9406128,585.0252075,1.5002959,4427844.5000000,7630.2919922,1737.8969727,200.9874420,1.0463575,786.5083008,1114.8784180,7125208576.0000000,11616.9482422,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1180.2244873,733.9410400,1.5711657,5539375.0000000,8738.8583984,2277.1452637,193.6373901,1.0970812,1740,,,none,,,,,0.2500000,0.2500000,,9.630612562786323,1.3016704,103.7927017
417,1741,23.3560009,23.2148991,1.0000000,0.0000000,0.5000000,4.0000000,3.0689461,1.0000000,0.0000000,1.0000000,196.0501404,0.3836183,0.3924371,94.1107407,306.0657959,7288462.0000000,448.0194092,1.2539504,222.0000000,5224.8369141,3243.2597656,22613.0000000,149.0000000,483.0000000,65.2976379,44.8455849,1.4730040,125892.2187500,1376.0473633,386.8569641,247.4137421,1.1969004,244.0459900,441.9223633,248342288.0000000,5143.0024414,1.3542833,680.0000000,21294.5976562,17458.0332031,65099.0000000,431.0000000,1388.0000000,321.2358398,221.4574585,1.4926322,787142.2500000,3498.5439453,815.6200562,251.4230347,1.2374042,410.4674683,649.9417725,1101915264.0000000,8143.3774414,1.0709090,1358.0000000,51417.1289062,41838.4101562,170523.0000000,812.0000000,2621.0000000,607.3786011,438.4470215,1.4377444,2329981.7500000,5865.1191406,1280.2226562,220.7275391,1.1748741,567.7292480,922.0631104,2577402112.0000000,9026.2343750,1.2681876,1965.0000000,76340.2187500,68858.3046875,361862.0000000,1131.0000000,3630.0000000,782.6648560,540.6268311,1.4701055,3677781.0000000,7014.3603516,1518.5200195,222.5910950,1.0645852,641.6549072,1055.5086670,4569614848.0000000,11491.3964844,1.3249708,2348.0000000,91524.2031250,90948.5625000,477824.0000000,1289.0000000,4123.0000000,869.2610474,589.3814087,1.4881355,4425046.5000000,7629.0874023,1750.0928955,200.9529724,1.0466886,787.8483887,1160.7459717,4882836480.0000000,7960.9819336,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1187.0280762,739.6685791,1.5604362,5539375.0000000,8738.8583984,2289.3732910,193.6502838,1.0970812,1741,,,none,,,,,0.2500000,0.2500000,,3.065700605001201,1.3017768,103.7927322
418,1742,23.2148991,22.9293995,1.0000000,0.0000000,0.5000000,4.0000000,5.8902783,1.0000000,0.0000000,1.0000000,196.0509338,0.7362848,0.7541285,95.6401215,287.6515503,7242285.5000000,419.5707397,1.2540324,222.0000000,5224.8369141,3243.2597656,22613.0000000,149.0000000,483.0000000,63.1953239,42.8567429,1.5283169,125892.2187500,1376.0473633,384.0712891,247.9360962,1.1969004,245.0497742,424.1062622,268118672.0000000,5513.6152344,1.3599328,682.0000000,21328.1386719,17467.2363281,65322.0000000,432.0000000,1392.0000000,320.9100342,221.5247345,1.5091136,788805.4375000,3499.4145508,813.0807495,251.6825867,1.2354097,410.4464111,631.6969604,1244438016.0000000,8991.2744141,1.0709289,1361.0000000,51577.8125000,41877.4765625,170526.0000000,816.0000000,2634.0000000,605.4786987,437.0625610,1.4451240,2329981.7500000,5865.1191406,1276.1549072,220.8114319,1.1748741,567.5473022,903.9458008,3052420096.0000000,10480.5419922,1.2685947,1966.0000000,76365.8359375,68858.3046875,361863.0000000,1132.0000000,3633.0000000,780.5407104,538.9914551,1.4740772,3677781.0000000,7014.3603516,1514.5155029,222.6667480,1.0645852,641.4614258,1037.4270020,5354873856.0000000,13235.9052734,1.3249708,2348.0000000,91524.2031250,90948.5625000,477824.0000000,1289.0000000,4123.0000000,867.2510986,587.7426758,1.4913918,4425046.5000000,7629.0874023,1745.6323242,200.9655304,1.0466886,787.5610352,1142.7148438,6067458048.0000000,9892.3906250,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1184.4929199,737.5378418,1.5634338,5539375.0000000,8738.8583984,2284.9008789,193.6455841,1.0970812,1742,,,none,,,,,0.2500000,0.2500000,,5.883355240195701,1.3017378,103.7927246
419,1743,20.8633003,21.9207001,467.0000000,0.0000000,0.7500000,6.0000000,7.1607862,1.0000000,0.0000000,1.0000000,67.8111496,1.4417787,1.3426474,88.8788757,1391.5430908,63830024.0000000,3126.3659668,486.7766418,169.0000000,2956.8950195,1792.4250488,20786.0000000,116.0000000,369.0000000,31.1965332,23.0098782,1.3433075,83893.4921875,1138.0826416,247.8033142,255.9020081,1.2285970,227.4891357,1479.9144287,102674968.0000000,2217.4309082,488.7693481,535.0000000,15495.7978516,12160.3730469,49183.0000000,343.0000000,1104.0000000,230.1130219,147.3453369,1.4924574,534943.3125000,2754.1882324,628.5127563,316.0712280,1.1284170,405.1506348,1640.8186035,213905216.0000000,1558.8631592,373.4293213,1128.0000000,40410.7539062,33450.4453125,130662.0000000,682.0000000,2206.0000000,528.4393311,377.7359924,1.4445465,1775013.2500000,5226.8364258,1037.8869629,307.8195190,1.2248033,576.0837402,1877.2048340,440169536.0000000,1510.5506592,471.6877441,1790.0000000,72103.8984375,60427.3164062,297447.0000000,1030.0000000,3316.0000000,757.8729248,509.2011414,1.5090061,3496282.7500000,6829.0717773,1387.6853027,221.9066467,1.0614680,686.5428467,2069.4731445,687894464.0000000,1675.7717285,595.4055786,2310.0000000,88069.6640625,85216.2812500,466219.0000000,1282.0000000,4102.0000000,855.0592651,564.7378540,1.5252943,4301865.5000000,7496.6831055,1617.4278564,188.5747223,1.0396128,843.9922485,2180.7614746,897576320.0000000,1463.4094238,467.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1196.1256104,728.9478760,1.5961030,5539375.0000000,8738.8583984,2281.8486328,193.3832092,1.0970812,1743,,,none,,,,,0.2500000,0.5000000,,7.082285007421595,1.3017333,103.7926254
420,1744,21.9207001,22.2686005,467.0000000,0.0000000,0.7500000,5.0000000,5.1986766,1.0000000,0.0000000,1.0000000,21.3487072,1.0073675,0.9747518,102.0342102,1978.0258789,32154664.0000000,1586.3115234,495.6684875,180.0000000,3227.4282227,1967.0444336,20768.0000000,124.0000000,397.0000000,34.7896652,25.9729366,1.3464043,83962.9921875,1134.9733887,243.5403748,256.1908569,1.2208817,229.0652008,2067.3142090,86934008.0000000,1820.1599121,484.7696533,519.0000000,15144.7734375,12921.6972656,48931.0000000,329.0000000,1064.0000000,224.5200806,152.8372040,1.4521928,465863.1875000,2627.1945801,644.3964233,315.0016479,1.1790066,391.1846313,2207.0146484,196754640.0000000,1504.9138184,353.1925964,1090.0000000,40936.2304688,33775.6835938,118691.0000000,652.0000000,2111.0000000,501.7293091,360.3797913,1.4428903,1839035.5000000,5274.8930664,1114.8833008,305.9577942,1.2040024,576.6846924,2445.5703125,370368256.0000000,1398.2532959,475.3722229,1754.0000000,70310.7265625,58092.3398438,286557.0000000,1008.0000000,3248.0000000,784.0891113,506.4868164,1.5624056,3477544.0000000,6825.0883789,1393.3094482,221.9328156,1.0659432,691.5317383,2640.5412598,581882752.0000000,1567.6197510,589.8491211,2288.0000000,87097.9140625,84565.6093750,458182.0000000,1271.0000000,4066.0000000,863.3310547,558.5611572,1.5547407,4182782.0000000,7378.5664062,1530.9205322,219.9080658,1.0357833,855.3178101,2758.6511230,666191232.0000000,1086.1589355,467.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1288.7927246,733.2145386,1.6746422,5539375.0000000,8738.8583984,2286.4858398,193.4643860,1.0970812,1744,,,none,,,,,0.2500000,0.5000000,,5.187022663039791,1.3017672,103.7926636
